__init__ Optimal Geometry
[(4, 40), (4, 40), (4, 40), (4, 40), (4, 40), (4, 40), (4, 40), (4, 40), (4, 40), (4, 40), (4, 40), (4, 40), (4, 40), (4, 40), (4, 40), (4, 40), (4, 40), (4, 40), (4, 40), (4, 40)]
[38, 28, 4, 40, 28, 28, 5, 30, 21, 7, 23, 8, 34, 25, 11, 20, 33, 21, 21, 9] 2.370179782269249e-05
[39, 7, 38, 29, 29, 8, 10, 17, 37, 25, 12, 22, 35, 36, 5, 36, 20, 24, 23, 16] 4.55462676241684e-05
[20, 9, 31, 35, 4, 17, 12, 22, 10, 12, 11, 22, 33, 5, 4, 24, 28, 9, 12, 5] 1.342068576841042e-05
[14, 12, 17, 28, 27, 23, 26, 12, 23, 14, 22, 18, 4, 29, 13, 14, 16, 14, 38, 4] 5.4243299939884055e-05
[21, 23, 8, 15, 17, 39, 7, 18, 13, 9, 27, 6, 31, 33, 19, 35, 26, 30, 37, 5] 2.6325148654132633e-05
[15, 22, 19, 27, 22, 8, 28, 27, 38, 26, 20, 11, 7, 5, 26, 28, 4, 9, 36, 13] 3.620252143353514e-05
[17, 21, 28, 7, 16, 40, 11, 35, 14, 22, 30, 31, 11, 23, 10, 7, 23, 30, 34, 34] 2.945147271600069e-05
[9, 33, 14, 38, 14, 35, 21, 30, 7, 33, 17, 14, 10, 7, 23, 11, 17, 20, 36, 13] 3.7866136819678674e-05
[12, 28, 17, 34, 19, 23, 8, 28, 4, 20, 36, 38, 22, 23, 12, 27, 28, 7, 4, 34] 4.593014839231082e-05
[30, 23, 4, 16, 21, 31, 12, 27, 10, 15, 31, 27, 22, 26, 37, 28, 15, 21, 11, 5] 6.793024486594697e-05
[27, 39, 22, 29, 10, 22, 35, 20, 9, 36, 14, 10, 21, 35, 19, 12, 37, 24, 29, 20] 3.1406811952163894e-05
[21, 8, 22, 26, 21, 36, 4, 21, 5, 39, 26, 11, 22, 6, 36, 26, 11, 39, 17, 25] 5.77172138769744e-05
[35, 10, 18, 37, 40, 31, 14, 35, 16, 13, 17, 40, 37, 30, 26, 26, 35, 9, 32, 37] 4.39222892665373e-05
[38, 39, 40, 30, 12, 8, 9, 6, 12, 9, 6, 4, 16, 10, 40, 33, 8, 32, 12, 23] 2.2165596654680478e-05
[5, 40, 10, 7, 28, 27, 7, 29, 5, 16, 29, 6, 22, 13, 26, 23, 30, 40, 7, 19] 3.100816251558065e-05
[9, 11, 31, 4, 9, 6, 12, 30, 28, 40, 27, 18, 21, 40, 35, 40, 18, 11, 16, 40] 5.2881505082107985e-05
[26, 7, 16, 9, 19, 13, 31, 25, 34, 18, 5, 39, 15, 27, 39, 5, 33, 29, 18, 34] 3.7490527571926306e-05
[12, 11, 19, 31, 17, 25, 14, 29, 14, 13, 39, 23, 11, 39, 9, 28, 14, 31, 31, 35] 1.8930489486002854e-05
[21, 39, 20, 18, 25, 35, 19, 17, 33, 28, 31, 36, 14, 30, 5, 27, 32, 15, 39, 32] 3.196064738728817e-05
[10, 26, 15, 27, 21, 29, 20, 35, 39, 30, 21, 39, 12, 34, 16, 19, 17, 24, 16, 39] 3.3241978755387856e-05
[18, 38, 37, 26, 11, 5, 33, 9, 5, 26, 36, 34, 28, 16, 30, 9, 18, 32, 39, 24] 2.0061722951796982e-05
[6, 26, 27, 13, 18, 40, 40, 25, 29, 28, 6, 8, 14, 11, 16, 26, 29, 14, 27, 4] 3.0322030083555366e-05
[12, 13, 25, 32, 37, 22, 16, 20, 38, 6, 9, 26, 25, 5, 14, 7, 34, 39, 4, 39] 1.4795019197192303e-05
[13, 10, 34, 6, 10, 19, 37, 12, 9, 18, 25, 18, 9, 35, 15, 39, 33, 19, 31, 4] 1.9004082565630558e-05
[33, 7, 9, 33, 17, 13, 10, 23, 16, 20, 22, 19, 40, 8, 15, 14, 38, 30, 35, 40] 7.230066364276941e-05
[31, 22, 35, 31, 33, 37, 16, 15, 17, 25, 40, 12, 35, 35, 39, 25, 26, 10, 20, 9] 5.77268820985065e-05
[26, 30, 8, 36, 20, 14, 28, 38, 23, 14, 12, 5, 27, 40, 19, 12, 8, 25, 40, 9] 2.9237049614211392e-05
[30, 21, 27, 24, 13, 12, 20, 31, 27, 36, 26, 12, 7, 39, 8, 28, 28, 18, 27, 7] 8.857189293114351e-05
[16, 25, 40, 7, 40, 11, 7, 33, 31, 22, 35, 5, 13, 30, 34, 35, 15, 31, 28, 13] 5.1635337634009424e-05
[31, 23, 18, 40, 32, 28, 39, 13, 33, 22, 24, 12, 16, 13, 22, 17, 9, 17, 24, 36] 5.79738791777741e-05
[10, 23, 32, 38, 6, 36, 12, 14, 8, 17, 24, 20, 31, 21, 21, 13, 4, 5, 16, 23] 2.484241560804005e-05
[10, 29, 13, 13, 29, 12, 40, 8, 33, 24, 22, 15, 23, 29, 12, 34, 17, 19, 23, 25] 2.0238967196730345e-05
[17, 39, 14, 34, 6, 10, 24, 36, 19, 17, 28, 25, 14, 9, 12, 27, 26, 19, 28, 20] 3.7160485032042514e-05
[5, 17, 28, 16, 27, 31, 23, 32, 6, 9, 27, 22, 25, 21, 11, 24, 32, 36, 7, 8] 4.6202127293066525e-05
[30, 24, 39, 20, 27, 5, 14, 15, 20, 29, 26, 31, 32, 7, 14, 32, 31, 23, 12, 34] 7.418348749880173e-05
[37, 18, 6, 16, 37, 11, 35, 33, 18, 38, 10, 31, 23, 14, 16, 8, 30, 27, 11, 39] 5.902704980823568e-05
[35, 34, 17, 29, 13, 23, 9, 10, 24, 18, 13, 11, 26, 33, 33, 26, 13, 24, 40, 40] 8.200427405042071e-05
[35, 5, 34, 32, 35, 32, 5, 29, 24, 34, 40, 20, 18, 19, 34, 29, 31, 19, 6, 8] 2.634984515395598e-05
[29, 15, 40, 29, 7, 4, 40, 31, 30, 23, 7, 40, 4, 31, 25, 32, 12, 4, 5, 4] 4.44307923247823e-05
[4, 26, 17, 28, 12, 35, 19, 8, 4, 6, 37, 14, 15, 17, 17, 37, 8, 4, 39, 22] 3.4215312502825446e-05
[30, 38, 38, 21, 40, 8, 13, 27, 29, 16, 17, 30, 32, 39, 12, 31, 20, 13, 4, 37] 4.195900531864198e-05
[14, 20, 22, 26, 33, 24, 33, 17, 34, 30, 33, 15, 6, 20, 16, 8, 13, 39, 34, 8] 6.749704058273611e-05
[35, 15, 9, 5, 38, 37, 21, 25, 13, 25, 20, 17, 26, 27, 26, 24, 23, 17, 25, 26] 2.3650772003837876e-05
[28, 30, 6, 18, 36, 29, 5, 4, 9, 37, 8, 23, 39, 7, 27, 22, 39, 4, 13, 29] 4.1725724031433364e-05
[8, 6, 25, 31, 28, 32, 26, 14, 21, 11, 33, 10, 4, 22, 18, 12, 34, 29, 7, 19] 5.741658620118552e-05
[24, 33, 29, 34, 25, 22, 35, 13, 25, 29, 38, 21, 14, 38, 9, 6, 29, 23, 17, 35] 9.426561748322845e-05
[20, 18, 37, 38, 35, 15, 27, 22, 20, 21, 25, 32, 15, 36, 8, 4, 33, 33, 23, 36] 3.324816154002719e-05
[39, 21, 10, 16, 39, 13, 33, 8, 37, 25, 27, 18, 26, 21, 21, 39, 13, 4, 35, 27] 3.489222965732317e-05
[21, 17, 18, 21, 28, 35, 33, 36, 10, 24, 30, 22, 37, 15, 36, 7, 27, 37, 22, 14] 3.487002078886669e-05
[21, 17, 12, 40, 31, 13, 25, 16, 8, 30, 26, 18, 4, 9, 5, 5, 36, 12, 19, 18] 3.285855851023076e-05
[8, 16, 35, 8, 23, 17, 37, 15, 29, 12, 9, 28, 19, 23, 19, 34, 11, 10, 10, 24] 3.8440710879592684e-05
[7, 6, 38, 38, 33, 8, 22, 31, 17, 39, 9, 33, 28, 19, 34, 20, 20, 10, 24, 34] 3.0548527442053005e-05
[38, 30, 9, 16, 8, 28, 5, 26, 7, 20, 23, 27, 18, 18, 33, 24, 10, 4, 28, 36] 2.827852221879902e-05
[24, 20, 12, 24, 23, 29, 26, 35, 6, 11, 23, 27, 13, 19, 21, 19, 27, 36, 5, 40] 6.170273264628271e-05
[27, 10, 10, 20, 40, 6, 12, 22, 29, 15, 16, 38, 22, 17, 9, 4, 23, 40, 37, 15] 3.130579338967267e-05
[9, 8, 37, 33, 8, 20, 11, 33, 32, 18, 13, 20, 33, 17, 20, 8, 14, 39, 8, 25] 1.931143339758724e-05
[4, 38, 37, 21, 13, 24, 36, 20, 38, 40, 12, 26, 21, 38, 18, 19, 17, 11, 11, 35] 2.2921902857337595e-05
[36, 26, 34, 28, 14, 39, 19, 23, 23, 21, 40, 18, 20, 21, 38, 26, 25, 24, 19, 28] 6.880327939419749e-05
[5, 24, 7, 12, 15, 11, 28, 27, 26, 10, 36, 5, 29, 20, 11, 23, 6, 16, 37, 12] 3.4711415898512156e-05
[21, 33, 25, 26, 40, 12, 38, 24, 17, 11, 23, 39, 16, 37, 17, 19, 20, 7, 20, 24] 8.491519889827606e-05
[5, 6, 9, 26, 19, 9, 6, 32, 34, 20, 9, 7, 8, 22, 40, 40, 25, 33, 38, 40] 3.61031027590386e-05
[17, 34, 19, 33, 28, 24, 23, 27, 28, 23, 37, 40, 38, 22, 15, 15, 22, 11, 39, 17] 7.072501265203431e-05
[32, 34, 40, 11, 17, 5, 35, 28, 28, 30, 30, 10, 26, 34, 37, 18, 29, 27, 15, 24] 3.7588123271745134e-05
[15, 4, 22, 9, 20, 9, 31, 36, 13, 11, 30, 16, 30, 7, 36, 25, 35, 15, 25, 23] 2.021314452247608e-05
[4, 6, 10, 19, 17, 23, 14, 39, 11, 16, 7, 16, 19, 21, 40, 15, 16, 35, 4, 15] 3.945849270505306e-06
[35, 6, 11, 8, 36, 21, 27, 20, 40, 4, 14, 34, 34, 7, 4, 34, 38, 12, 35, 19] 3.6258885031389684e-05
[37, 36, 37, 36, 14, 17, 40, 39, 8, 7, 7, 15, 7, 14, 13, 20, 10, 26, 17, 7] 1.3886518668068181e-05
[25, 7, 33, 32, 4, 26, 13, 37, 29, 14, 5, 9, 40, 19, 10, 8, 31, 28, 7, 29] 3.35118298939757e-05
[17, 26, 31, 23, 13, 7, 8, 28, 12, 39, 39, 28, 40, 28, 24, 5, 21, 6, 28, 5] 4.412487532793443e-05
[35, 4, 23, 32, 8, 21, 8, 38, 16, 6, 29, 6, 18, 36, 39, 39, 14, 9, 36, 14] 1.8444438245749947e-05
[14, 15, 6, 24, 12, 22, 24, 6, 36, 32, 4, 33, 6, 23, 10, 12, 11, 29, 17, 24] 7.946243758379375e-06
[35, 40, 4, 34, 14, 15, 37, 23, 5, 20, 20, 16, 4, 31, 15, 22, 32, 13, 38, 7] 3.058096620782027e-05
[36, 24, 15, 13, 5, 29, 24, 13, 33, 18, 37, 9, 35, 6, 32, 8, 31, 8, 7, 10] 1.998766808701867e-05
[18, 16, 10, 24, 8, 17, 40, 15, 11, 10, 40, 16, 33, 39, 11, 33, 23, 37, 7, 5] 1.1673227872038086e-05
[5, 15, 15, 11, 30, 39, 9, 39, 32, 15, 6, 8, 17, 26, 26, 37, 8, 21, 37, 30] 2.1391826381615236e-05
[40, 33, 23, 18, 28, 17, 4, 5, 8, 36, 35, 6, 17, 38, 32, 17, 32, 4, 34, 7] 3.488375534149191e-05
Available Processors: 64
