__init__ Optimal Geometry
[(4, 40), (4, 40), (4, 40), (4, 40), (4, 40), (4, 40), (4, 40), (4, 40), (4, 40), (4, 40), (4, 40), (4, 40), (4, 40), (4, 40), (4, 40), (4, 40), (4, 40), (4, 40)]
[19, 28, 9, 14, 15, 40, 24, 9, 25, 10, 8, 33, 24, 19, 15, 34, 15, 38] 2.9528841713352882e-05
[27, 37, 36, 20, 6, 38, 13, 17, 18, 31, 5, 8, 24, 14, 9, 38, 13, 36] 2.586635643365668e-05
[40, 35, 22, 13, 19, 10, 34, 34, 35, 11, 23, 4, 25, 5, 6, 18, 18, 23] 2.0900590402327786e-05
[23, 17, 11, 12, 18, 13, 21, 22, 38, 10, 11, 10, 32, 14, 30, 13, 31, 5] 1.6018842565266748e-05
[15, 4, 10, 12, 4, 13, 16, 35, 6, 32, 15, 27, 32, 40, 7, 23, 31, 15] 1.9824148473847026e-05
[27, 37, 19, 20, 7, 40, 20, 22, 32, 4, 21, 13, 5, 36, 22, 5, 39, 19] 4.9195176860611204e-05
[27, 19, 39, 5, 10, 4, 23, 24, 32, 32, 10, 23, 6, 5, 17, 26, 30, 6] 7.117279311682772e-05
[31, 28, 32, 29, 14, 4, 33, 23, 30, 26, 32, 39, 12, 28, 12, 18, 30, 20] 8.856862989269144e-05
[13, 38, 25, 6, 4, 12, 28, 22, 40, 33, 34, 30, 5, 16, 7, 35, 21, 28] 4.558114060615557e-05
[10, 9, 8, 24, 29, 17, 13, 37, 28, 11, 34, 24, 21, 33, 28, 6, 35, 28] 2.0122151055651767e-05
[30, 25, 31, 26, 24, 17, 28, 33, 28, 25, 37, 5, 34, 7, 23, 12, 28, 31] 0.00010810803348237401
[20, 40, 19, 15, 34, 18, 20, 9, 7, 40, 13, 11, 28, 21, 7, 40, 18, 5] 2.09423200628718e-05
[8, 34, 18, 26, 11, 21, 15, 20, 21, 26, 24, 19, 12, 31, 5, 27, 40, 22] 2.12575267987491e-05
[22, 19, 26, 10, 6, 6, 31, 4, 29, 29, 15, 18, 19, 27, 22, 10, 34, 9] 3.252560443179196e-05
[35, 35, 9, 18, 9, 20, 8, 27, 4, 35, 29, 26, 17, 31, 25, 12, 7, 15] 3.316568891647695e-05
[19, 14, 14, 8, 22, 32, 34, 17, 13, 30, 13, 30, 27, 4, 33, 32, 15, 13] 2.420806136987066e-05
[31, 18, 16, 30, 18, 27, 17, 28, 36, 18, 10, 13, 19, 23, 12, 28, 15, 14] 2.0294184761362516e-05
[8, 18, 40, 36, 19, 9, 36, 19, 20, 7, 16, 17, 27, 8, 19, 34, 33, 17] 2.0490382564430715e-05
[30, 6, 7, 19, 24, 26, 27, 19, 30, 37, 31, 26, 8, 27, 6, 35, 40, 27] 3.8743554439321926e-05
[25, 24, 18, 37, 30, 18, 6, 37, 39, 26, 29, 9, 18, 10, 4, 36, 37, 29] 4.708897941411169e-05
[11, 21, 28, 7, 14, 21, 18, 19, 38, 18, 19, 35, 20, 38, 38, 24, 36, 40] 2.162097709692453e-05
[21, 14, 14, 30, 39, 7, 15, 11, 37, 9, 33, 36, 28, 33, 30, 27, 4, 21] 1.926972752034262e-05
[10, 9, 34, 24, 33, 15, 36, 40, 7, 6, 34, 15, 10, 4, 27, 35, 9, 37] 5.3088475442765036e-05
[23, 27, 38, 11, 26, 20, 24, 31, 36, 8, 8, 18, 9, 28, 16, 5, 25, 23] 5.0328498406956524e-05
[36, 31, 13, 40, 18, 40, 37, 40, 35, 24, 27, 7, 11, 28, 35, 18, 36, 33] 5.841821136719959e-05
[14, 35, 34, 17, 31, 11, 14, 13, 33, 8, 20, 16, 34, 33, 26, 4, 13, 9] 6.437140478561827e-05
[39, 30, 12, 20, 6, 25, 29, 35, 36, 32, 26, 13, 37, 12, 38, 21, 4, 33] 4.3816173971137736e-05
[26, 9, 26, 6, 15, 21, 36, 11, 16, 37, 12, 24, 36, 30, 4, 35, 28, 25] 1.9162984885763138e-05
[27, 14, 28, 27, 6, 31, 39, 35, 17, 6, 9, 18, 6, 17, 5, 31, 9, 15] 1.1249625872040655e-05
[7, 23, 16, 9, 12, 32, 11, 14, 33, 11, 35, 20, 25, 27, 37, 23, 27, 29] 2.361756250524094e-05
[8, 37, 20, 22, 12, 12, 21, 13, 31, 23, 15, 4, 25, 28, 38, 12, 28, 33] 1.450212804918099e-05
[6, 20, 19, 24, 11, 24, 16, 4, 10, 36, 4, 6, 20, 39, 18, 24, 7, 19] 1.4953541534640451e-05
[25, 30, 13, 34, 4, 33, 35, 20, 36, 8, 31, 19, 17, 13, 39, 38, 17, 20] 5.009106901319395e-05
[15, 9, 36, 40, 40, 12, 21, 21, 31, 28, 5, 29, 25, 23, 13, 36, 15, 39] 1.9849423077653534e-05
[37, 5, 33, 30, 37, 18, 35, 5, 24, 5, 32, 18, 31, 38, 30, 36, 40, 15] 2.91152942816123e-05
[6, 14, 11, 38, 37, 15, 18, 26, 23, 4, 10, 40, 12, 38, 18, 12, 40, 17] 2.1442176211568715e-05
[5, 16, 34, 16, 38, 35, 37, 5, 17, 24, 11, 24, 9, 21, 15, 31, 39, 37] 3.914167869586516e-05
[10, 18, 30, 8, 32, 30, 14, 18, 11, 32, 6, 31, 14, 38, 8, 36, 23, 8] 2.469708713634773e-05
[14, 20, 30, 22, 36, 20, 36, 15, 8, 11, 35, 31, 24, 21, 5, 14, 23, 13] 4.479713704026545e-05
[39, 7, 28, 22, 35, 17, 34, 13, 15, 33, 28, 35, 18, 4, 13, 25, 12, 21] 5.968119411102291e-05
[16, 39, 14, 13, 19, 4, 33, 37, 25, 9, 27, 16, 7, 13, 21, 34, 31, 25] 1.9193137987002654e-05
[21, 20, 29, 15, 30, 12, 10, 13, 8, 32, 21, 15, 5, 15, 13, 13, 5, 17] 1.3170058593919915e-05
[30, 17, 7, 26, 20, 35, 21, 16, 38, 19, 25, 37, 27, 33, 36, 29, 35, 21] 7.246682155446748e-05
[11, 24, 31, 15, 7, 34, 18, 17, 29, 23, 37, 21, 9, 23, 35, 37, 37, 28] 5.44991650039461e-05
[26, 16, 20, 8, 25, 13, 25, 29, 22, 37, 16, 26, 10, 40, 35, 14, 21, 20] 4.234444361011604e-05
[20, 39, 12, 7, 17, 9, 28, 13, 11, 28, 27, 37, 23, 24, 18, 34, 29, 20] 4.118522695727054e-05
[25, 7, 34, 37, 31, 8, 28, 19, 29, 29, 37, 39, 6, 22, 34, 26, 8, 31] 4.862476258616368e-05
[22, 17, 24, 29, 23, 13, 5, 13, 27, 34, 27, 34, 10, 11, 32, 31, 7, 37] 2.324547724697152e-05
[14, 25, 15, 15, 20, 40, 40, 22, 9, 8, 21, 11, 25, 17, 32, 39, 17, 39] 1.0555717841731884e-05
Available Processors: 64
